,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
114,105,Jamal Mashburn,24,2TM,SF,69,51,2164,7.2,18.6,.385,2.3,6.9,.325,4.9,11.7,.421,.445,4.0,5.7,.702,1.7,5.6,7.4,5.1,2.0,0.3,2.9,4.7,20.6,102,105,
115,105,Jamal Mashburn,24,DAL,SF,37,21,975,7.7,20.8,.372,2.3,7.2,.321,5.4,13.5,.400,.428,4.0,6.1,.649,1.5,4.8,6.4,5.1,1.9,0.3,3.2,3.8,21.8,97,110,
116,105,Jamal Mashburn,24,MIA,SF,32,30,1189,6.7,16.8,.398,2.2,6.7,.329,4.5,10.1,.443,.463,4.0,5.4,.752,1.9,6.3,8.2,5.1,2.0,0.3,2.6,5.4,19.6,107,101,
117,106,Nick Anderson,29,ORL,SG,63,61,2163,7.2,18.2,.397,3.6,10.2,.353,3.6,8.0,.453,.496,1.0,2.4,.404,1.7,6.0,7.6,4.6,3.0,0.8,2.2,4.0,19.0,104,104,
118,107,Hot Rod Williams,34,PHO,C,68,66,2137,4.9,10.0,.490,0.0,0.0,.000,4.9,10.0,.493,.490,3.2,4.8,.672,4.3,9.3,13.5,2.4,1.6,2.1,1.6,4.2,13.0,115,106,
119,108,Danny Manning,30,PHO,PF,77,17,2134,10.3,19.2,.536,0.2,0.9,.194,10.1,18.3,.552,.540,4.4,6.1,.721,3.3,8.0,11.3,4.2,2.0,1.8,3.9,6.5,25.1,108,106,6MOY-7
120,109,Mahmoud Abdul-Rauf,27,SAC,PG,75,51,2131,10.2,22.9,.445,2.3,6.1,.382,7.8,16.8,.468,.496,2.8,3.4,.846,0.4,2.6,3.0,4.7,1.4,0.1,2.9,4.3,25.5,105,112,
121,110,Voshon Lenard,23,MIA,SG,73,47,2111,8.1,17.6,.459,4.7,11.4,.414,3.4,6.2,.541,.593,2.2,2.7,.819,1.0,4.6,5.6,4.1,1.3,0.5,2.8,4.3,23.1,116,104,
122,111,Derrick Coleman,29,PHI,PF,57,54,2102,8.7,20.0,.435,0.8,2.9,.269,8.0,17.2,.463,.455,6.5,8.7,.745,3.8,10.0,13.7,4.6,1.2,1.8,4.4,3.9,24.7,104,109,
123,112,Dell Curry,32,CHH,SG,68,20,2078,10.0,21.8,.459,3.3,7.7,.426,6.7,14.1,.478,.535,3.0,3.7,.803,1.0,4.5,5.5,3.1,1.6,0.4,2.4,3.8,26.3,109,111,6MOY-5
124,113,Chris Childs,29,NYK,PG,65,61,2076,5.4,13.0,.414,1.8,4.6,.387,3.6,8.4,.429,.482,2.9,3.8,.758,0.6,4.3,4.9,10.2,2.0,0.3,4.6,5.4,15.5,102,103,
125,114,Vernon Maxwell,31,SAS,SG,72,31,2068,9.0,24.1,.375,3.1,9.9,.309,6.0,14.2,.421,.439,3.6,4.8,.744,0.7,3.5,4.2,4.1,2.3,0.5,3.2,4.5,24.7,97,114,
126,115,Travis Best,24,IND,PG,76,46,2064,7.2,16.2,.442,1.5,4.1,.368,5.7,12.2,.467,.488,3.9,5.1,.756,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,105,106,
127,116,Johnny Newman,33,MIL,SF,82,4,2060,6.4,14.2,.450,0.9,2.6,.347,5.5,11.7,.472,.481,4.9,6.4,.765,1.7,3.1,4.8,3.0,1.9,0.4,3.0,6.7,18.6,106,110,
128,117,Armen Gilliam,32,MIL,PF,80,25,2050,6.4,13.7,.471,0.0,0.0,,6.4,13.7,.471,.471,5.2,6.8,.768,3.6,9.4,13.0,1.4,1.6,1.0,2.7,5.4,18.1,107,106,
129,118,Sam Mitchell,33,MIN,SF,82,5,2044,7.0,15.6,.446,0.1,0.6,.160,6.9,15.0,.458,.449,5.8,7.6,.759,2.9,5.5,8.4,2.0,1.3,0.5,2.4,6.0,19.8,106,109,
130,119,John Starks,31,NYK,SG,77,1,2042,9.6,22.2,.431,3.9,10.6,.369,5.7,11.7,.488,.519,4.5,5.8,.769,0.9,4.4,5.3,5.6,2.3,0.3,4.1,5.1,27.5,107,102,6MOY-1
131,120,Charles Barkley,33,HOU,PF,53,53,2009,8.7,18.0,.484,1.5,5.3,.283,7.2,12.7,.569,.526,7.5,10.8,.694,5.5,13.1,18.7,6.5,1.8,0.7,3.9,4.0,26.5,117,100,"MVP-16,AS"
132,121,Derek Strong,28,ORL,PF,82,21,2004,7.1,15.9,.447,0.0,0.4,.000,7.1,15.5,.457,.447,4.7,5.9,.803,4.7,9.4,14.1,2.0,1.3,0.5,2.8,5.3,19.0,106,105,
133,122,LaPhonso Ellis,26,DEN,PF,55,49,2002,11.5,26.3,.439,2.5,6.7,.367,9.1,19.6,.464,.486,5.7,7.3,.773,2.8,7.2,10.0,3.4,1.1,1.1,3.0,4.7,31.2,107,111,
134,123,Terry Mills,29,DET,PF,79,5,1997,8.9,20.0,.444,5.0,11.8,.422,3.9,8.2,.477,.569,1.6,2.0,.829,1.9,8.8,10.7,2.8,1.0,0.8,2.4,4.6,24.4,114,105,6MOY-4
135,124,Billy Owens,27,SAC,SF,66,56,1995,7.9,16.9,.467,0.7,1.9,.347,7.2,15.0,.482,.487,2.7,3.8,.697,3.5,6.8,10.4,4.9,1.6,0.7,3.5,4.9,19.1,103,108,
136,125,Corliss Williamson,23,SAC,SF,79,31,1992,9.8,19.7,.498,0.0,0.1,.000,9.8,19.6,.500,.498,4.6,6.6,.689,3.7,4.9,8.6,3.3,1.6,1.3,4.2,7.0,24.2,103,109,
137,126,Sam Perkins,35,SEA,C,81,4,1976,7.8,17.8,.439,3.3,8.3,.395,4.5,9.5,.477,.531,5.0,6.2,.817,2.0,6.1,8.1,2.8,1.9,1.3,2.1,3.6,23.9,119,104,6MOY-5
138,127,Kevin Willis,34,HOU,PF,75,32,1964,9.3,19.4,.481,0.1,0.4,.143,9.3,19.0,.487,.482,3.7,5.4,.693,3.9,11.1,15.0,1.9,1.1,0.9,3.2,5.8,22.5,101,103,
139,128,Jason Kidd,23,2TM,PG,55,45,1964,5.7,14.1,.403,1.6,4.4,.370,4.1,9.7,.418,.460,3.0,4.4,.679,1.7,4.9,6.6,13.2,3.3,0.5,3.8,3.0,16.0,108,107,
140,128,Jason Kidd,23,DAL,PG,22,22,791,5.1,13.8,.369,1.4,4.4,.323,3.7,9.4,.391,.421,3.1,4.7,.667,2.0,4.1,6.1,13.6,3.1,0.5,4.5,2.9,14.8,102,108,
141,128,Jason Kidd,23,PHO,PG,33,23,1173,6.1,14.3,.423,1.8,4.4,.400,4.3,9.9,.434,.485,2.9,4.2,.688,1.5,5.5,7.0,13.0,3.5,0.5,3.3,3.2,16.8,113,106,
142,129,Tony Massenburg,29,NJN,PF,79,49,1954,5.8,12.0,.485,0.0,0.0,.000,5.8,12.0,.486,.485,3.5,5.5,.631,5.9,7.8,13.7,0.6,1.0,1.3,2.4,5.8,15.1,107,110,
143,130,Lee Mayberry,26,VAN,PG,80,38,1952,4.1,10.3,.403,2.3,6.1,.376,1.8,4.1,.443,.515,0.8,1.3,.630,0.8,2.9,3.7,9.1,1.7,0.2,2.5,4.4,11.4,109,115,
144,131,Dennis Rodman,35,CHI,PF,55,54,1947,3.5,7.8,.448,0.1,0.5,.263,3.4,7.3,.461,.456,1.4,2.4,.568,8.8,15.4,24.2,4.7,0.9,0.5,3.0,4.7,8.5,111,98,
145,132,Dominique Wilkins,37,SAS,SF,63,26,1945,11.2,26.9,.417,2.0,6.8,.293,9.2,20.2,.458,.453,7.9,9.9,.803,4.8,6.6,11.4,3.4,1.1,0.9,3.8,2.8,32.4,107,114,6MOY-7
146,133,Shaquille O'Neal,24,LAL,C,51,51,1941,15.0,26.9,.557,0.0,0.1,.000,15.0,26.8,.559,.557,6.3,13.0,.484,5.3,12.1,17.4,4.3,1.2,4.0,4.0,4.9,36.3,110,99,"MVP-9,AS,NBA3"
147,134,Lorenzen Wright,21,LAC,C,77,51,1936,6.4,13.3,.481,0.0,0.1,.250,6.4,13.2,.483,.482,2.4,4.1,.587,5.6,7.2,12.8,1.3,1.3,1.6,2.1,5.7,15.2,106,108,
148,135,Doug West,29,MIN,SG,68,66,1920,6.2,13.3,.467,0.4,1.2,.333,5.8,12.1,.481,.482,1.8,2.6,.681,1.0,3.1,4.1,3.1,1.7,0.7,1.8,6.0,14.6,101,110,
149,136,Gary Trent,22,POR,PF,82,28,1918,9.9,18.5,.536,0.0,0.3,.000,9.9,18.2,.544,.536,4.4,6.3,.699,4.3,7.5,11.8,2.4,1.3,1.0,3.6,5.1,24.3,110,104,
150,137,Will Perdue,31,SAS,C,65,34,1918,6.7,11.8,.568,0.0,0.0,,6.7,11.8,.568,.568,2.8,4.9,.579,7.2,11.1,18.3,1.1,0.9,2.9,2.5,5.3,16.2,115,109,
151,138,Marcus Camby,22,TOR,C,63,38,1897,10.5,21.7,.482,0.1,0.4,.143,10.4,21.3,.488,.483,5.1,7.4,.693,3.7,7.3,11.0,2.7,1.8,3.6,3.7,6.0,26.1,103,105,
152,139,Rasheed Wallace,22,POR,PF,62,56,1892,10.6,19.0,.558,0.3,0.9,.273,10.4,18.1,.573,.565,4.7,7.4,.638,3.4,8.3,11.7,2.1,1.3,1.6,3.2,5.5,26.2,113,103,
153,140,Isaac Austin,27,MIA,C,82,17,1881,9.3,18.5,.502,0.0,0.1,.000,9.3,18.4,.505,.502,4.3,6.5,.664,3.9,9.9,13.8,2.9,1.3,1.2,4.7,7.1,22.9,99,99,"MIP-1,6MOY-7"
154,141,Muggsy Bogues,32,CHH,PG,65,65,1880,5.9,12.8,.460,1.7,4.2,.417,4.2,8.6,.482,.528,1.6,1.8,.844,0.7,3.3,4.1,13.5,2.4,0.1,3.1,3.3,15.0,119,111,
155,142,Mark Price,32,GSW,PG,70,49,1876,7.3,16.4,.447,3.1,7.9,.396,4.2,8.5,.493,.542,4.3,4.8,.906,1.0,4.0,5.0,9.5,1.9,0.1,4.5,2.8,22.1,114,114,
156,143,Brian Shaw,30,ORL,PG,77,31,1867,5.5,15.0,.366,1.8,5.6,.325,3.7,9.4,.391,.427,3.2,4.1,.793,1.4,4.3,5.6,9.3,1.9,0.8,4.9,5.7,16.1,95,108,
157,144,Greg Anthony,29,VAN,PG,65,44,1863,5.8,14.8,.393,2.6,6.9,.370,3.2,7.8,.413,.479,3.8,5.2,.730,0.7,4.6,5.4,11.9,3.8,0.1,3.8,3.6,17.9,108,110,
158,145,Steve Kerr,31,CHI,PG,82,0,1861,7.1,13.4,.533,3.2,6.8,.464,4.0,6.6,.604,.651,1.5,1.9,.806,0.8,2.9,3.7,5.0,1.9,0.1,1.2,2.8,19.0,137,106,
159,146,Gheorghe Mureșan,25,WSB,C,73,69,1849,9.2,15.2,.604,0.0,0.0,,9.2,15.2,.604,.604,3.5,5.6,.618,4.0,9.6,13.5,0.8,1.2,2.7,3.3,6.5,21.8,111,102,
160,147,Roy Rogers,23,VAN,PF,82,50,1848,7.2,14.2,.505,0.0,0.0,1.000,7.1,14.2,.504,.506,1.6,2.8,.574,4.1,7.3,11.3,1.4,0.6,4.8,2.5,6.3,15.9,100,110,
161,148,Chris Dudley,31,POR,C,81,14,1840,3.6,8.4,.430,0.0,0.0,,3.6,8.4,.430,.430,1.9,3.9,.474,5.9,11.2,17.0,1.2,1.1,2.8,2.3,7.1,9.1,98,100,
162,149,Carl Herrera,30,SAS,PF,75,58,1837,7.7,17.7,.433,0.1,0.2,.333,7.6,17.6,.434,.435,2.4,3.5,.686,3.5,6.6,10.2,1.5,1.9,1.6,2.8,6.5,17.9,94,111,
163,150,Rex Chapman,29,PHO,SG,65,33,1833,9.3,21.0,.443,3.1,8.8,.350,6.2,12.2,.510,.517,3.5,4.2,.832,0.7,4.4,5.1,5.1,1.5,0.2,2.7,3.0,25.2,108,111,
164,151,Eric Montross,25,2TM,C,78,77,1828,4.6,10.1,.456,0.0,0.0,,4.6,10.1,.456,.456,0.6,1.8,.339,5.2,9.8,15.0,1.8,0.6,2.1,2.2,7.8,9.8,96,108,
165,151,Eric Montross,25,DAL,C,47,46,984,4.7,10.2,.460,0.0,0.0,,4.7,10.2,.460,.460,0.5,1.9,.294,3.6,9.3,12.9,1.8,0.5,1.9,2.8,8.2,10.0,87,108,
166,151,Eric Montross,25,NJN,C,31,31,844,4.5,10.0,.451,0.0,0.0,,4.5,10.0,.451,.451,0.7,1.7,.393,7.1,10.3,17.4,1.8,0.7,2.4,1.6,7.3,9.7,107,108,
167,152,Darrick Martin,25,LAC,PG,82,64,1820,8.4,20.7,.407,2.6,6.8,.389,5.8,14.0,.415,.470,6.3,7.2,.872,0.8,2.5,3.3,9.8,1.6,0.1,3.7,4.8,25.8,113,112,
168,153,Greg Ostertag,23,UTA,C,77,70,1818,6.2,12.0,.515,0.0,0.1,.000,6.2,11.8,.520,.515,4.1,6.0,.678,5.3,11.3,16.6,0.8,0.7,4.5,2.2,6.8,16.4,114,100,
169,154,Tracy Murray,25,WSB,SF,82,1,1814,8.3,19.4,.425,3.0,8.6,.353,5.2,10.8,.481,.503,3.9,4.6,.839,2.4,4.8,7.2,2.2,2.0,0.5,2.5,4.3,23.4,110,106,
170,155,Sasha Danilović,26,2TM,SG,56,42,1789,7.5,17.3,.435,2.6,7.2,.360,4.9,10.1,.488,.510,3.7,4.6,.801,0.9,3.2,4.1,3.1,1.6,0.3,3.5,4.9,21.3,102,106,
171,155,Sasha Danilović,26,MIA,SG,43,33,1351,7.0,15.9,.442,2.5,7.1,.358,4.5,8.9,.509,.521,2.9,3.8,.777,0.8,3.3,4.1,3.1,1.6,0.3,3.8,5.0,19.6,100,104,
172,155,Sasha Danilović,26,DAL,SG,13,9,438,9.0,21.4,.420,2.7,7.4,.367,6.3,14.0,.447,.483,5.9,7.0,.842,1.0,3.2,4.2,3.1,1.8,0.1,2.7,4.6,26.6,108,111,
173,156,Bryant Stith,26,DEN,SG,52,52,1788,7.3,17.5,.416,2.0,5.3,.385,5.3,12.2,.430,.474,5.9,6.8,.863,2.1,4.2,6.3,3.9,1.7,0.6,2.9,3.5,22.5,110,113,
174,157,Robert Pack,27,2TM,PG,54,42,1782,8.0,20.5,.392,0.9,3.3,.277,7.1,17.2,.415,.415,5.8,7.2,.807,0.8,3.5,4.3,13.3,2.8,0.2,6.4,4.1,22.8,98,110,
175,157,Robert Pack,27,NJN,PG,34,31,1185,8.5,20.8,.407,1.0,3.2,.297,7.5,17.5,.428,.430,5.9,7.5,.788,0.7,3.1,3.8,14.3,2.6,0.1,6.6,3.6,23.8,101,111,
176,157,Robert Pack,27,DAL,PG,20,11,597,7.1,19.8,.361,0.8,3.4,.237,6.3,16.3,.387,.381,5.6,6.6,.849,1.2,4.2,5.4,11.5,3.2,0.3,6.1,5.1,20.7,93,107,
177,158,Keith Askins,29,MIA,SF,78,30,1773,4.2,9.8,.433,2.1,5.3,.401,2.1,4.5,.469,.541,1.2,1.8,.672,2.6,5.7,8.3,2.3,1.6,0.6,1.8,6.0,11.8,111,102,
178,159,Jerome Kersey,34,LAL,SF,70,44,1766,5.8,13.4,.432,0.5,1.9,.262,5.3,11.5,.461,.451,2.1,3.5,.602,3.3,7.5,10.8,2.7,3.5,1.5,2.2,6.5,14.2,101,99,
179,160,Charlie Ward,26,NYK,PG,79,21,1763,4.0,10.1,.395,1.4,4.6,.312,2.6,5.5,.464,.466,2.9,3.8,.760,1.4,5.3,6.6,9.8,2.5,0.5,4.4,5.7,12.3,101,101,
180,161,Arvydas Sabonis,32,POR,C,69,68,1762,9.8,19.7,.498,1.5,4.0,.371,8.4,15.8,.530,.536,6.7,8.6,.777,3.4,13.0,16.4,4.4,1.9,2.5,4.5,6.1,27.8,113,97,
181,162,Tom Hammonds,29,DEN,PF,81,8,1758,5.6,11.8,.480,0.0,0.1,.000,5.6,11.7,.482,.480,3.7,5.1,.721,4.0,7.9,11.8,1.9,0.5,0.7,2.6,6.1,15.0,105,113,
182,163,Ron Harper,33,CHI,PG,76,74,1740,5.4,12.4,.436,2.1,5.8,.362,3.3,6.7,.500,.520,1.8,2.5,.707,1.4,4.5,5.9,5.9,2.6,1.2,1.5,4.2,14.7,120,102,
183,164,Sam Cassell,27,3TM,PG,61,44,1714,10.3,23.9,.430,2.5,7.0,.351,7.8,16.8,.464,.482,6.5,7.7,.845,1.4,4.1,5.5,9.3,2.3,0.6,5.1,6.1,29.5,108,110,
184,164,Sam Cassell,27,PHO,PG,22,9,539,9.6,23.0,.415,1.8,5.9,.306,7.7,17.1,.453,.454,10.1,11.8,.855,1.1,3.6,4.8,9.5,2.2,0.6,5.7,6.3,31.1,106,110,
185,164,Sam Cassell,27,DAL,PG,16,13,398,9.5,22.4,.424,2.0,6.6,.306,7.5,15.7,.474,.470,5.7,6.8,.840,1.9,4.9,6.8,7.7,2.3,0.8,5.6,6.5,26.7,101,108,
186,164,Sam Cassell,27,NJN,PG,23,22,777,11.2,25.2,.443,3.1,8.0,.392,8.0,17.2,.467,.505,4.3,5.1,.831,1.4,4.1,5.5,10.0,2.5,0.5,4.5,5.8,29.8,112,110,
187,165,Mark Davis,23,PHI,SF,75,17,1705,7.4,15.8,.469,0.7,2.7,.258,6.7,13.1,.514,.492,3.3,5.0,.673,4.1,5.5,9.5,4.0,2.5,0.9,3.5,6.8,18.9,105,110,6MOY-7
188,166,Dean Garrett,30,MIN,C,68,47,1665,7.1,12.4,.573,0.0,0.0,,7.1,12.4,.573,.573,3.1,4.4,.696,4.7,11.0,15.7,1.2,1.3,3.0,1.1,5.0,17.2,126,103,
189,167,Greg Anderson,32,SAS,C,82,48,1659,4.3,8.7,.496,0.0,0.0,.000,4.3,8.6,.498,.496,2.1,3.1,.667,5.2,9.6,14.8,1.1,2.1,2.2,2.4,7.5,10.7,105,108,
190,168,Aaron McKie,24,2TM,SG,83,11,1625,5.1,12.3,.411,1.4,3.5,.398,3.7,8.8,.416,.467,3.1,3.7,.836,1.3,6.1,7.5,5.4,2.6,0.7,3.0,4.4,14.6,105,103,
191,168,Aaron McKie,24,POR,SG,41,8,775,3.6,10.6,.340,1.6,3.7,.418,2.0,6.9,.297,.413,2.8,3.3,.837,0.9,5.4,6.3,5.7,2.3,1.0,3.3,4.2,11.6,97,103,
192,168,Aaron McKie,24,DET,SG,42,3,850,6.5,14.0,.464,1.2,3.2,.375,5.3,10.8,.491,.507,3.4,4.1,.836,1.8,6.7,8.6,5.1,2.9,0.5,2.8,4.6,17.6,111,102,
193,169,Marty Conlon,29,BOS,C,74,15,1614,6.6,14.1,.471,0.1,0.3,.200,6.6,13.8,.477,.474,4.5,5.3,.842,4.0,6.1,10.0,3.2,1.4,0.6,3.4,4.8,17.8,106,113,
194,170,Toni Kukoč,28,CHI,SF,57,15,1610,9.4,20.0,.471,1.7,5.0,.331,7.8,15.0,.518,.512,4.4,5.8,.770,3.1,5.5,8.6,8.5,2.0,1.0,3.0,3.2,25.0,119,103,6MOY-2
195,171,Harvey Grant,31,WSB,PF,78,25,1604,4.2,10.2,.411,0.9,2.9,.315,3.3,7.3,.449,.455,1.0,1.3,.769,2.0,6.3,8.3,2.2,1.5,1.6,1.0,5.4,10.2,106,105,
196,172,Elliot Perry,27,MIL,PG,82,3,1595,7.3,15.4,.474,1.6,4.6,.358,5.6,10.8,.523,.527,2.7,3.6,.745,0.8,3.4,4.2,8.3,3.3,0.1,3.7,3.9,18.9,108,108,
197,173,Terry Porter,33,MIN,PG,82,20,1568,6.3,15.2,.416,2.3,6.8,.335,4.1,8.4,.482,.491,4.3,5.6,.765,1.0,4.9,5.9,10.0,1.8,0.4,4.3,3.5,19.2,106,109,
198,174,Felton Spencer,29,2TM,C,73,65,1558,4.7,9.5,.489,0.0,0.0,,4.7,9.5,.489,.489,3.2,5.4,.584,5.3,8.7,13.9,0.7,1.1,1.7,3.0,9.2,12.5,101,110,
199,174,Felton Spencer,29,ORL,C,1,1,19,5.7,5.7,1.000,0.0,0.0,,5.7,5.7,1.000,1.000,0.0,0.0,,14.3,2.9,17.2,2.9,0.0,0.0,2.9,5.7,11.4,154,113,
200,174,Felton Spencer,29,GSW,C,72,64,1539,4.6,9.6,.486,0.0,0.0,,4.6,9.6,.486,.486,3.2,5.5,.584,5.2,8.8,13.9,0.7,1.2,1.7,3.0,9.3,12.5,101,110,
201,175,Rik Smits,30,IND,C,52,52,1518,12.6,26.0,.486,0.1,0.3,.250,12.6,25.8,.488,.487,6.1,7.7,.797,3.7,9.1,12.8,2.4,0.8,2.1,4.5,6.2,31.5,103,104,
202,176,Buck Williams,36,NYK,PF,74,4,1496,6.2,11.6,.537,0.0,0.0,.000,6.2,11.5,.538,.537,4.1,6.3,.642,5.9,8.2,14.1,1.9,1.4,1.3,2.8,7.2,16.5,113,100,
203,177,George McCloud,29,2TM,SF,64,28,1493,8.6,20.8,.412,3.6,9.1,.390,5.0,11.6,.429,.497,3.0,3.6,.822,1.3,5.1,6.4,3.9,2.2,0.3,2.2,4.5,23.7,109,108,
204,177,George McCloud,29,DAL,SF,41,26,1207,9.1,21.5,.423,3.5,9.2,.380,5.6,12.4,.455,.504,3.4,4.1,.837,1.3,5.1,6.4,4.1,2.3,0.4,2.3,4.7,25.1,110,109,
205,177,George McCloud,29,LAL,SF,23,2,286,6.3,17.7,.354,3.9,9.0,.429,2.4,8.7,.277,.464,1.1,1.7,.667,1.3,5.3,6.6,3.1,1.7,0.0,1.7,3.7,17.5,102,107,
206,178,Jim McIlvaine,24,SEA,C,82,79,1477,4.7,9.9,.471,0.0,0.3,.143,4.6,9.7,.480,.473,1.9,3.9,.495,4.7,7.1,11.9,0.8,1.4,5.9,2.2,8.9,11.3,100,99,
207,179,Luc Longley,28,CHI,C,59,59,1472,8.0,17.6,.456,0.0,0.1,.000,8.0,17.5,.458,.456,3.4,4.3,.792,4.4,7.6,12.0,5.1,0.8,2.4,4.0,6.9,19.5,103,102,
208,180,Antoine Carr,35,UTA,PF,82,0,1460,9.2,19.1,.483,0.0,0.1,.000,9.2,19.0,.486,.483,3.6,4.6,.780,2.2,4.9,7.1,2.7,0.9,2.3,2.7,7.8,22.0,103,106,
209,181,Cory Alexander,23,SAS,PG,80,6,1454,7.3,18.5,.396,3.6,9.5,.373,3.8,9.0,.420,.492,3.6,4.9,.736,1.1,3.6,4.7,9.6,3.1,0.6,5.5,5.6,21.8,101,112,
210,182,Derrick McKey,30,IND,SF,50,49,1449,5.5,14.1,.391,0.6,2.2,.259,5.0,11.9,.414,.410,3.3,4.6,.724,3.0,6.0,9.0,5.0,1.7,1.1,3.1,5.2,14.9,98,105,
211,183,Byron Scott,35,LAL,SG,79,8,1440,6.0,13.9,.430,2.7,6.9,.388,3.3,7.0,.471,.526,4.6,5.5,.841,0.8,3.5,4.3,3.6,1.7,0.6,1.9,2.6,19.2,120,108,
212,184,Blue Edwards,31,VAN,SF,61,12,1439,6.9,17.3,.397,0.9,3.4,.281,5.9,13.9,.425,.425,3.4,4.1,.817,1.8,5.3,7.1,4.3,1.4,0.8,3.1,5.1,18.0,96,114,
213,185,Jayson Williams,28,NJN,PF,41,40,1432,8.0,19.6,.409,0.0,0.1,.000,8.0,19.5,.412,.409,3.9,6.6,.590,8.8,11.3,20.1,1.9,0.9,1.3,3.0,5.7,20.0,100,108,
214,186,Khalid Reeves,24,2TM,PG,63,30,1432,6.7,17.2,.391,3.0,8.3,.366,3.7,8.9,.416,.480,2.4,3.2,.747,1.2,3.1,4.4,8.3,1.2,0.3,4.0,5.8,18.9,104,113,
215,186,Khalid Reeves,24,NJN,PG,50,18,1048,7.0,17.8,.393,3.8,9.5,.396,3.2,8.3,.389,.499,2.8,3.7,.747,1.1,3.3,4.4,8.4,1.1,0.3,4.1,5.9,20.5,107,114,
216,186,Khalid Reeves,24,DAL,PG,13,12,384,6.0,15.6,.387,1.0,4.9,.200,5.1,10.7,.474,.419,1.3,1.7,.750,1.7,2.7,4.4,7.9,1.5,0.3,3.7,5.6,14.3,93,112,
217,187,Cedric Ceballos,27,2TM,SF,50,40,1426,10.2,22.4,.457,0.9,3.7,.255,9.3,18.7,.497,.478,5.0,6.7,.747,3.7,8.3,12.0,2.3,1.2,0.8,3.1,4.1,26.4,104,108,
218,187,Cedric Ceballos,27,LAL,SF,8,8,279,6.4,15.7,.410,0.9,4.0,.238,5.5,11.7,.468,.440,2.5,2.8,.867,2.1,7.9,10.0,2.8,0.9,1.1,3.2,3.6,16.2,95,105,
219,187,Cedric Ceballos,27,PHO,SF,42,32,1147,11.1,24.0,.464,0.9,3.6,.259,10.2,20.3,.501,.484,5.7,7.7,.737,4.1,8.4,12.4,2.2,1.3,0.8,3.1,4.2,28.9,105,108,
220,188,Jason Caffey,23,CHI,PF,75,19,1405,7.8,14.6,.532,0.0,0.0,.000,7.8,14.6,.534,.532,5.3,8.0,.659,5.1,6.3,11.4,3.4,0.9,0.3,3.7,5.7,20.8,112,105,
221,189,Carlos Rogers,25,TOR,PF,56,3,1397,8.0,15.3,.525,0.9,2.5,.379,7.1,12.8,.553,.556,3.9,6.4,.600,4.6,7.0,11.5,1.4,1.6,2.6,2.0,5.3,20.9,117,107,
222,190,Robert Horry,26,2TM,SF,54,29,1395,5.9,13.4,.436,1.8,5.7,.318,4.0,7.7,.524,.504,2.2,3.4,.667,2.5,6.3,8.8,4.1,2.5,2.1,2.7,5.7,15.8,106,104,
223,190,Robert Horry,26,PHO,SF,32,15,719,5.9,14.0,.421,1.7,5.6,.308,4.2,8.4,.496,.482,2.3,3.6,.640,2.9,5.7,8.5,3.9,2.0,1.9,3.3,5.8,15.8,98,107,
224,190,Robert Horry,26,LAL,SF,22,14,676,5.8,12.9,.455,1.9,5.9,.329,3.9,6.9,.562,.530,2.2,3.1,.700,2.2,7.0,9.2,4.4,3.0,2.3,2.0,5.6,15.8,115,100,
225,191,Sean Elliott,28,SAS,SF,39,39,1393,7.7,18.3,.422,1.7,5.0,.333,6.1,13.3,.456,.468,5.8,7.7,.755,1.9,5.6,7.5,4.9,0.9,0.9,3.5,4.1,23.0,106,115,
226,192,Tyus Edney,23,SAC,PG,70,20,1376,5.7,15.0,.384,0.3,1.6,.190,5.4,13.4,.407,.394,6.8,8.2,.823,1.3,3.0,4.3,8.7,2.3,0.1,4.3,3.8,18.6,102,110,
227,193,Monty Williams,25,SAS,SF,65,26,1345,9.6,18.8,.509,0.0,0.0,.000,9.6,18.8,.510,.509,4.9,7.6,.645,4.0,4.4,8.4,3.7,2.2,2.1,4.7,6.6,24.0,101,112,
228,194,Scott Williams,28,PHI,C,62,52,1317,6.2,12.2,.509,0.0,0.1,.000,6.2,12.1,.513,.509,1.5,2.1,.691,5.9,9.3,15.2,1.6,1.7,1.6,1.9,7.9,13.8,113,108,
229,195,James Robinson,26,MIN,PG,69,5,1309,7.9,19.5,.407,4.1,10.8,.382,3.8,8.7,.437,.512,3.2,4.6,.684,1.0,3.6,4.5,5.1,1.2,0.3,2.8,5.1,23.1,106,111,
230,196,Lamond Murray,23,LAC,SF,74,1,1295,7.3,17.7,.416,1.3,3.7,.341,6.1,14.0,.436,.452,6.3,8.6,.739,3.4,6.0,9.5,2.3,2.2,1.2,3.5,4.6,22.3,104,107,
231,197,Theo Ratliff,23,DET,C,76,38,1292,7.9,14.8,.531,0.0,0.0,,7.9,14.8,.531,.531,3.6,5.1,.698,4.8,6.5,11.3,0.6,1.3,4.9,2.5,8.0,19.3,111,102,
232,198,Tony Smith,28,CHH,PG,69,39,1291,5.8,14.1,.409,1.3,4.2,.323,4.5,10.0,.445,.457,1.6,2.5,.644,1.6,2.4,3.9,6.3,2.0,0.8,3.1,4.6,14.5,98,111,
