,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
115,114,James Worthy,30,LAL,SF,54,54,2108,11.1,24.8,.447,0.2,1.1,.209,10.9,23.7,.457,.451,4.1,5.0,.814,2.4,5.1,7.5,6.2,1.9,0.6,3.1,2.2,26.5,104,110,AS
116,115,Rodney McCray,30,DAL,SF,75,48,2106,6.5,15.0,.436,0.6,2.1,.294,5.9,13.0,.458,.456,2.7,3.7,.719,3.6,7.7,11.3,5.3,1.2,0.7,2.8,4.3,16.3,104,111,
117,116,Thurl Bailey,30,2TM,PF,84,18,2104,8.8,20.0,.440,0.0,0.0,.000,8.8,20.0,.441,.440,5.2,6.5,.796,2.9,8.7,11.6,1.9,0.8,2.8,2.6,3.8,22.8,102,110,
118,116,Thurl Bailey,30,UTA,PF,13,0,327,6.0,15.5,.386,0.0,0.2,.000,6.0,15.4,.390,.386,6.8,8.5,.800,3.5,8.5,12.0,2.9,0.8,2.3,3.2,4.8,18.8,102,105,
119,116,Thurl Bailey,30,MIN,PF,71,18,1777,9.3,20.9,.448,0.0,0.0,.000,9.3,20.9,.448,.448,4.9,6.1,.795,2.8,8.8,11.6,1.7,0.9,2.9,2.5,3.7,23.6,103,110,
120,117,Rod Strickland,25,SAS,PG,57,54,2053,7.3,16.0,.455,0.1,0.4,.333,7.2,15.7,.458,.459,4.4,6.4,.687,2.2,4.2,6.4,11.9,2.9,0.4,3.9,3.0,19.1,108,105,
121,118,Gary Grant,26,LAC,PG,78,53,2049,6.7,14.4,.462,0.4,1.2,.294,6.3,13.2,.478,.475,1.1,1.3,.815,0.8,3.6,4.5,13.1,3.3,0.3,4.5,4.4,14.8,100,105,
122,119,Herb Williams,33,DAL,C,75,26,2040,9.1,21.2,.431,0.0,0.1,.167,9.1,21.1,.433,.432,3.1,4.3,.725,2.6,8.7,11.3,2.3,0.9,2.4,2.8,4.7,21.4,95,109,
123,120,Mark Eaton,35,UTA,C,81,81,2023,2.7,6.0,.446,0.0,0.0,,2.7,6.0,.446,.446,1.3,2.2,.598,3.7,8.5,12.2,1.0,0.9,5.1,1.5,5.9,6.6,103,102,
124,121,Dell Curry,27,CHH,SG,77,0,2020,11.8,24.3,.486,1.7,4.3,.404,10.1,20.0,.503,.521,3.0,3.6,.836,1.3,4.7,6.1,4.1,2.2,0.5,3.1,3.6,28.3,106,111,
125,122,Craig Ehlo,30,CLE,SG,63,62,2016,7.8,17.1,.453,1.7,4.2,.413,6.0,13.0,.466,.504,2.2,3.1,.707,2.4,5.3,7.7,6.0,2.0,0.6,2.6,3.8,19.5,108,109,
126,123,Ken Norman,27,LAC,SF,77,24,2009,10.0,20.3,.490,0.1,0.7,.143,9.9,19.6,.502,.492,3.0,5.6,.535,3.9,7.2,11.1,3.1,1.3,1.6,2.5,3.6,23.0,104,105,
127,124,Bimbo Coles,23,MIA,PG,81,28,1976,7.3,16.1,.455,0.2,1.3,.192,7.1,14.8,.477,.462,5.4,6.5,.824,1.7,3.0,4.7,9.1,1.8,0.3,4.2,3.8,20.3,108,113,
128,125,Blair Rasmussen,29,ATL,C,81,61,1968,8.6,18.1,.478,0.1,0.6,.217,8.5,17.5,.486,.481,0.7,1.0,.750,2.3,7.5,9.8,2.7,0.9,1.2,1.3,5.8,18.2,107,110,
129,126,Andrew Lang,25,PHO,C,81,71,1965,6.1,11.7,.522,0.0,0.0,.000,6.1,11.7,.523,.522,3.1,4.0,.768,4.2,9.2,13.4,1.1,1.2,4.9,2.1,7.5,15.3,113,102,
130,127,Tom Chambers,32,PHO,PF,69,66,1948,10.6,24.5,.431,0.4,1.2,.367,10.1,23.3,.434,.440,6.4,7.7,.830,2.1,7.8,9.9,3.5,1.4,0.9,2.6,4.9,28.0,106,106,
131,128,John Paxson,31,CHI,PG,79,79,1946,6.7,12.7,.528,0.3,1.1,.273,6.4,11.6,.553,.540,0.8,1.0,.784,0.5,2.0,2.5,6.3,1.3,0.2,1.1,3.7,14.5,121,110,
132,129,Benoit Benjamin,27,SEA,C,63,61,1941,9.2,19.2,.478,0.0,0.1,.000,9.2,19.1,.480,.478,4.4,6.5,.687,3.4,9.9,13.3,2.0,1.0,3.1,4.5,4.8,22.8,98,106,
133,130,Ed Pinckney,28,BOS,PF,81,36,1917,5.3,9.9,.537,0.0,0.0,.000,5.3,9.9,.538,.537,5.4,6.7,.812,6.6,8.2,14.7,1.6,1.8,1.5,1.9,4.1,16.0,130,105,
134,131,Chris Dudley,26,NJN,C,82,21,1902,4.9,12.2,.403,0.0,0.0,,4.9,12.2,.403,.403,2.1,4.4,.468,8.8,10.2,19.0,1.5,1.0,4.6,2.0,7.1,11.8,103,105,
135,132,Willie Anderson,25,SAS,SG,57,55,1889,8.2,18.1,.455,0.3,1.5,.232,7.9,16.6,.475,.465,2.8,3.6,.775,1.6,6.3,7.9,8.0,1.4,1.3,3.7,4.0,19.7,103,105,
136,133,Tyrone Hill,23,GSW,C,82,75,1886,6.3,12.0,.522,0.0,0.0,.000,6.3,12.0,.523,.522,4.0,5.8,.694,4.5,10.1,14.6,1.2,1.8,1.1,2.6,7.8,16.5,112,107,
137,134,Elden Campbell,23,LAL,C,81,47,1876,6.1,13.6,.448,0.0,0.1,.000,6.1,13.5,.450,.448,3.8,6.2,.619,4.3,7.4,11.7,1.6,1.5,4.4,2.0,5.6,16.0,105,106,
138,135,B.J. Armstrong,24,CHI,PG,82,3,1875,9.1,18.9,.481,0.9,2.4,.402,8.1,16.5,.492,.506,2.8,3.5,.806,0.5,3.4,3.9,7.2,1.2,0.1,2.5,2.4,21.9,112,109,
139,136,Antoine Carr,30,SAS,PF,81,27,1867,9.6,19.6,.490,0.0,0.1,.200,9.6,19.4,.492,.491,4.3,5.7,.764,3.4,5.8,9.2,1.7,0.9,2.6,3.0,7.1,23.5,106,106,
140,137,Larry Krystkowiak,27,MIL,PF,79,16,1848,8.0,17.9,.444,0.0,0.1,.000,8.0,17.8,.447,.444,3.5,4.6,.757,3.6,8.1,11.7,3.1,1.5,0.3,3.1,5.9,19.4,101,110,
141,138,Kevin Edwards,26,MIA,PG,81,1,1840,8.7,19.1,.454,0.2,0.9,.219,8.5,18.3,.465,.459,4.3,5.1,.848,1.5,4.1,5.6,4.5,2.6,0.5,3.2,3.7,21.9,104,110,
142,139,Olden Polynice,27,LAC,C,76,65,1834,6.6,12.7,.519,0.0,0.0,.000,6.6,12.7,.520,.519,3.4,5.5,.622,5.3,9.2,14.5,1.2,1.2,0.5,2.3,4.5,16.6,111,105,
143,140,Gerald Glass,24,MIN,SF,75,41,1822,10.6,24.1,.440,0.4,1.5,.296,10.2,22.6,.449,.449,2.1,3.5,.616,3.0,4.2,7.2,4.8,1.8,0.8,2.9,4.7,23.8,98,113,
144,141,Shawn Kemp,22,SEA,PF,64,23,1808,10.1,20.0,.504,0.0,0.1,.000,10.1,19.9,.506,.504,7.5,10.0,.748,7.3,11.2,18.5,2.4,1.9,3.5,4.3,7.3,27.7,113,103,
145,142,Steve Smith,22,MIA,SG,61,59,1806,8.1,17.8,.454,1.1,3.4,.320,7.0,14.4,.486,.485,2.6,3.5,.748,2.2,2.9,5.1,7.6,1.6,0.5,4.1,4.4,19.8,103,113,
146,143,Mike Brown,28,UTA,C,82,1,1783,6.2,13.8,.453,0.0,0.0,.000,6.2,13.7,.454,.453,5.4,8.0,.667,5.3,8.1,13.4,2.3,1.2,1.0,3.0,5.5,17.8,107,106,
147,144,John Salley,27,DET,PF,72,38,1774,7.4,14.4,.512,0.0,0.1,.000,7.4,14.3,.516,.512,5.5,7.7,.715,3.1,5.6,8.7,3.4,1.4,3.2,3.0,6.6,20.2,112,104,
148,145,Rik Smits,25,IND,C,74,55,1772,11.9,23.4,.510,0.0,0.1,.000,11.9,23.3,.511,.510,4.2,5.3,.788,3.4,8.0,11.4,3.2,0.8,2.7,3.6,6.3,28.0,106,109,
149,146,Derrick McKey,25,SEA,SF,52,44,1757,8.2,17.3,.472,0.5,1.4,.380,7.6,15.9,.480,.488,5.4,6.4,.847,2.7,5.0,7.7,3.4,1.7,1.3,3.3,4.1,22.3,112,110,
150,147,Fred Roberts,31,MIL,SF,80,63,1746,9.0,18.6,.482,0.5,1.1,.514,8.4,17.5,.480,.497,3.7,4.9,.749,3.0,4.4,7.4,3.5,1.5,1.2,3.5,5.1,22.1,106,112,
151,148,John Bagley,31,BOS,PG,73,59,1742,6.4,14.6,.441,0.3,1.2,.238,6.1,13.3,.459,.451,2.0,2.7,.716,1.1,3.5,4.6,13.8,1.6,0.1,4.3,3.5,15.1,102,110,
152,149,Vern Fleming,29,IND,PG,82,6,1737,8.2,17.0,.482,0.2,0.8,.222,8.0,16.3,.494,.487,3.7,5.0,.737,1.9,3.9,5.8,7.4,1.6,0.2,3.9,3.7,20.3,105,112,
153,150,Anthony Bowie,28,ORL,SG,52,26,1721,8.9,18.0,.493,0.5,1.3,.386,8.4,16.8,.501,.506,3.3,3.9,.860,2.0,5.0,7.0,4.6,1.6,1.1,3.0,2.9,21.6,109,111,
154,151,Paul Graham,24,ATL,SG,78,9,1718,8.7,19.5,.447,1.6,4.0,.390,7.1,15.4,.462,.488,3.6,4.9,.741,2.1,4.5,6.6,5.0,2.7,0.6,2.6,5.5,22.6,109,109,
155,152,Terry Mills,24,NJN,PF,82,24,1714,8.9,19.2,.463,0.2,0.7,.348,8.6,18.5,.467,.469,3.3,4.3,.750,5.3,7.6,12.9,2.4,1.4,1.2,2.3,5.7,21.2,111,109,
156,153,Doug Smith,22,DAL,PF,76,32,1707,8.7,20.9,.415,0.0,0.3,.000,8.7,20.6,.421,.415,2.7,3.6,.736,3.8,7.8,11.6,3.8,1.8,1.0,2.9,7.7,20.0,96,109,
157,154,Loy Vaught,23,LAC,PF,79,38,1687,8.0,16.2,.492,0.1,0.1,.800,7.9,16.1,.489,.495,1.6,2.0,.797,4.7,10.4,15.1,2.1,1.1,0.9,1.9,4.9,17.7,109,104,
158,155,Mario Elie,28,GSW,SG,79,32,1677,6.1,11.7,.521,0.6,1.9,.329,5.5,9.8,.559,.548,4.3,5.0,.852,1.9,4.4,6.3,4.8,1.9,0.4,2.3,4.4,17.2,123,111,
159,156,A.J. English,24,WSB,SG,81,6,1665,10.8,25.0,.433,0.2,1.0,.176,10.6,24.0,.443,.436,4.4,5.2,.841,2.2,2.8,5.0,4.2,0.9,0.3,2.6,4.7,26.1,100,113,
160,157,Sleepy Floyd,31,HOU,PG,82,3,1662,8.7,21.4,.406,1.1,3.7,.301,7.6,17.6,.429,.433,4.1,5.2,.794,1.0,3.5,4.6,7.3,1.7,0.6,3.9,3.9,22.6,98,111,
161,158,Larry Bird,35,BOS,SF,45,45,1662,10.6,22.9,.466,1.6,3.9,.406,9.1,19.0,.478,.500,4.5,4.9,.926,1.4,11.7,13.1,9.2,1.3,1.0,3.8,2.5,27.4,112,104,"MVP-14,AS"
162,159,Jeff Grayer,26,MIL,SG,82,11,1659,9.4,20.9,.448,0.6,2.0,.288,8.8,18.9,.465,.462,3.1,4.6,.667,3.9,3.9,7.8,4.5,1.9,0.4,3.2,4.3,22.4,104,113,
163,160,Doc Rivers,30,LAC,PG,59,25,1657,6.8,16.0,.424,0.8,2.8,.283,6.0,13.2,.454,.448,4.9,5.9,.832,0.7,3.7,4.4,7.0,3.3,0.6,2.8,5.0,19.2,108,105,
164,161,Nate McMillan,27,SEA,PG,72,30,1652,5.4,12.3,.437,0.8,3.0,.276,4.6,9.4,.489,.470,1.6,2.6,.643,2.8,4.9,7.7,10.9,3.9,0.9,3.4,6.6,13.3,109,106,
165,162,Johnny Newman,28,CHH,SF,55,55,1651,8.4,17.7,.477,0.4,1.3,.283,8.1,16.4,.493,.488,6.7,8.8,.766,2.0,3.1,5.1,4.2,2.0,0.4,3.7,5.2,24.0,107,113,
166,163,John Battle,29,CLE,SG,76,2,1637,9.8,20.3,.480,0.1,0.5,.118,9.7,19.8,.489,.481,4.5,5.3,.848,0.6,2.9,3.5,4.9,1.1,0.2,2.8,3.6,24.1,106,113,
167,164,Terrell Brandon,21,CLE,PG,82,9,1605,7.9,18.9,.419,0.0,0.7,.043,7.9,18.2,.434,.420,3.1,3.9,.806,1.5,3.6,5.1,10.0,2.6,0.7,4.3,3.4,19.1,97,109,
168,165,Terry Teagle,31,LAL,SG,82,0,1602,11.8,26.1,.452,0.0,0.1,.250,11.8,26.0,.453,.453,4.9,6.4,.766,2.9,3.0,5.9,3.7,2.1,0.3,3.7,4.8,28.5,100,111,
169,166,Dominique Wilkins,32,ATL,SF,42,42,1601,13.0,28.0,.464,1.1,3.9,.289,11.9,24.1,.492,.484,9.0,10.8,.835,3.2,5.9,9.0,4.8,1.6,0.7,3.7,2.4,36.1,113,110,AS
170,167,Duane Ferrell,26,ATL,SF,66,12,1598,10.2,19.4,.524,0.3,1.0,.333,9.8,18.4,.534,.532,5.1,6.7,.761,3.2,3.2,6.4,2.8,1.5,0.5,3.0,4.1,25.8,113,112,
171,168,Danny Ainge,32,POR,SG,81,6,1595,9.1,20.6,.442,2.4,7.0,.339,6.7,13.6,.496,.500,3.3,4.0,.824,1.2,3.3,4.5,6.1,2.2,0.4,2.1,4.5,23.8,116,106,
172,169,Jeff Turner,29,ORL,SF,75,42,1591,6.9,15.4,.451,0.0,0.2,.125,6.9,15.1,.456,.452,2.4,3.5,.693,1.9,5.7,7.6,2.8,0.7,0.5,3.3,7.0,16.3,93,113,
173,170,Willie Burton,23,MIA,SF,68,50,1585,8.7,19.3,.450,0.2,0.5,.400,8.5,18.8,.451,.455,6.1,7.6,.800,2.4,5.2,7.6,3.8,1.4,1.1,3.7,5.8,23.6,104,111,
174,171,Mark Aguirre,32,DET,SF,75,12,1582,11.2,26.1,.431,0.5,2.4,.211,10.7,23.7,.453,.440,5.2,7.6,.687,2.2,5.6,7.8,4.2,1.7,0.4,3.5,5.7,28.2,100,106,
175,172,Frank Brickowski,32,MIL,PF,65,60,1556,9.9,18.9,.524,0.1,0.2,.500,9.8,18.7,.524,.527,4.0,5.3,.767,3.1,8.0,11.1,3.9,1.9,0.7,3.6,7.2,23.9,110,109,
176,173,Darrell Walker,30,DET,SG,74,4,1541,5.5,13.0,.423,0.0,0.3,.000,5.5,12.6,.434,.423,2.2,3.6,.619,2.9,5.2,8.1,7.0,2.1,0.6,2.7,4.6,13.2,101,105,
177,174,Mahmoud Abdul-Rauf,22,DEN,PG,81,11,1538,11.3,26.8,.421,1.0,3.0,.330,10.3,23.8,.433,.440,3.0,3.4,.870,0.7,2.9,3.6,6.1,1.4,0.1,3.7,4.1,26.5,99,113,
178,175,Rick Fox,22,BOS,SF,81,5,1535,7.9,17.1,.459,0.8,2.3,.329,7.1,14.9,.479,.481,4.5,6.0,.755,2.4,4.8,7.2,4.1,2.5,1.0,4.0,7.5,21.0,102,106,
179,176,Marcus Liberty,23,DEN,SF,75,13,1527,8.8,19.8,.443,0.5,1.6,.340,8.2,18.2,.452,.457,4.2,5.7,.728,4.6,5.2,9.8,1.8,2.1,0.9,2.9,5.3,22.3,105,109,
180,177,Alexander Volkov,27,ATL,C,77,27,1516,8.1,18.4,.441,1.1,3.6,.318,7.0,14.9,.471,.472,4.0,6.4,.631,3.3,5.2,8.6,8.1,2.1,1.0,3.3,5.8,21.4,108,109,
181,178,Greg Anthony,24,NYK,PG,82,1,1510,5.5,14.9,.370,0.3,1.9,.145,5.2,13.0,.403,.379,4.0,5.4,.741,1.1,3.5,4.7,10.7,2.0,0.3,3.4,5.8,15.3,101,106,
182,179,Vincent Askew,25,GSW,SG,80,10,1496,6.0,11.8,.509,0.0,0.3,.100,6.0,11.4,.520,.511,3.4,5.0,.694,2.8,4.5,7.2,5.8,1.5,0.7,2.6,4.0,15.5,114,112,
183,180,Jon Koncak,28,ATL,C,77,14,1489,3.7,9.4,.391,0.0,0.4,.000,3.7,9.0,.408,.391,0.6,1.0,.655,2.0,6.6,8.6,4.3,1.6,2.2,1.8,6.8,7.9,94,108,
184,181,Felton Spencer,24,MIN,C,61,54,1481,4.8,11.3,.426,0.0,0.0,,4.8,11.3,.426,.426,4.2,6.1,.691,5.7,9.1,14.8,1.8,0.9,2.7,2.4,8.2,13.8,105,110,
185,182,Greg Kite,30,ORL,C,72,44,1479,3.1,7.1,.437,0.0,0.0,.000,3.1,7.1,.439,.437,1.3,2.3,.588,5.2,8.1,13.3,1.5,1.0,1.9,2.0,7.0,7.5,100,109,
186,183,Bill Cartwright,34,CHI,C,64,64,1471,7.2,15.4,.467,0.0,0.0,,7.2,15.4,.467,.467,3.3,5.5,.604,3.2,8.0,11.2,3.0,0.8,0.5,2.6,4.5,17.7,104,106,
187,184,Ledell Eackles,25,WSB,SG,65,25,1463,11.9,25.5,.468,0.2,1.2,.200,11.7,24.3,.481,.472,4.7,6.3,.743,1.3,4.7,6.0,4.2,1.6,0.2,2.5,4.9,28.7,104,110,
188,185,James Edwards,36,LAC,C,72,11,1437,8.7,18.6,.465,0.0,0.0,.000,8.7,18.6,.466,.465,6.9,9.4,.731,1.9,5.1,7.0,1.8,0.8,1.1,2.5,8.2,24.2,107,108,
189,186,Mark West,31,PHO,C,82,11,1436,6.6,10.4,.632,0.0,0.0,,6.6,10.4,.632,.632,3.7,5.8,.637,4.5,8.0,12.5,0.7,0.5,2.7,2.8,8.0,16.9,117,106,
190,187,Brian Shaw,25,2TM,PG,63,26,1423,7.3,17.8,.407,0.2,0.8,.217,7.1,17.0,.416,.412,2.5,3.2,.791,1.7,5.4,7.1,8.7,2.0,0.8,3.4,4.0,17.2,98,110,
191,187,Brian Shaw,25,BOS,PG,17,3,436,8.0,18.8,.427,0.0,0.8,.000,8.0,18.0,.446,.427,4.0,4.6,.875,1.3,6.7,7.9,10.2,1.4,1.1,3.7,3.3,20.1,103,108,
192,187,Brian Shaw,25,MIA,PG,46,23,987,6.9,17.4,.398,0.2,0.8,.313,6.7,16.6,.402,.405,1.8,2.5,.725,1.9,4.8,6.7,8.0,2.2,0.6,3.3,4.3,15.9,96,111,
193,188,Lester Conner,32,MIL,PG,81,9,1420,3.6,8.5,.431,0.0,0.2,.000,3.6,8.2,.444,.431,2.9,4.1,.704,2.2,4.3,6.5,10.4,3.4,0.4,2.8,3.0,10.2,112,109,
194,189,Charles Shackleford,25,PHI,C,72,62,1399,7.5,15.4,.486,0.0,0.0,.000,7.5,15.4,.487,.486,2.3,3.5,.663,5.3,9.9,15.2,1.7,1.4,1.9,2.3,7.5,17.3,107,107,
195,190,Kevin McHale,34,BOS,PF,56,1,1398,11.6,22.7,.509,0.0,0.5,.000,11.6,22.3,.520,.509,4.8,5.8,.822,4.3,7.6,11.8,2.9,0.4,2.1,2.9,4.0,28.0,112,108,
196,191,Charles Jones,34,WSB,C,75,32,1365,1.2,3.2,.367,0.0,0.0,,1.2,3.2,.367,.367,0.7,1.4,.500,3.8,7.6,11.4,2.2,1.5,3.3,1.4,7.7,3.1,99,106,
197,192,Victor Alexander,22,GSW,C,80,28,1350,8.4,15.8,.529,0.0,0.0,.000,8.4,15.7,.531,.529,3.5,5.1,.691,3.6,7.9,11.6,1.1,1.5,2.1,3.1,6.1,20.3,107,108,
198,193,Vinnie Johnson,35,SAS,SG,60,23,1350,7.5,18.4,.405,0.7,2.2,.317,6.8,16.2,.417,.424,2.0,3.1,.647,2.5,4.3,6.7,5.4,1.5,0.5,2.7,3.4,17.7,97,107,
199,194,Dana Barros,24,SEA,PG,75,1,1331,9.0,18.6,.483,3.1,7.0,.446,5.9,11.6,.505,.567,2.3,3.0,.759,0.6,2.4,3.1,4.7,1.9,0.2,2.1,3.2,23.4,121,112,
200,195,Dennis Hopson,26,2TM,SG,71,0,1314,10.1,21.8,.465,0.4,1.7,.255,9.7,20.0,.484,.476,6.6,9.3,.708,3.9,3.7,7.6,3.7,2.5,1.4,3.7,4.2,27.3,105,110,
201,195,Dennis Hopson,26,CHI,SG,2,0,10,5.1,10.2,.500,0.0,0.0,,5.1,10.2,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,5.1,0.0,0.0,10.2,10.2,110,103,
202,195,Dennis Hopson,26,SAC,SG,69,0,1304,10.2,21.8,.465,0.4,1.7,.255,9.7,20.1,.483,.475,6.6,9.4,.708,3.9,3.7,7.6,3.8,2.4,1.4,3.7,4.2,27.4,105,110,
203,196,Charles Smith,26,LAC,SF,49,25,1310,9.5,20.5,.466,0.0,0.2,.000,9.5,20.2,.471,.466,8.0,10.3,.785,3.6,7.8,11.4,2.1,1.6,3.7,2.6,6.0,27.1,112,102,
204,197,Dale Davis,22,IND,PF,64,23,1301,5.7,10.4,.552,0.0,0.0,.000,5.7,10.4,.554,.552,3.2,5.7,.572,5.9,9.4,15.3,1.1,1.0,2.8,1.8,7.1,14.7,118,107,
205,198,LaSalle Thompson,30,IND,C,80,49,1299,6.3,13.4,.468,0.0,0.1,.000,6.3,13.3,.471,.468,2.2,2.7,.817,3.7,10.6,14.2,3.8,1.9,1.3,3.7,7.7,14.7,98,106,
206,199,Mike Iuzzolino,24,DAL,PG,52,21,1280,6.4,14.1,.451,2.3,5.4,.434,4.0,8.7,.461,.534,4.3,5.1,.836,1.1,2.8,3.9,7.7,1.3,0.0,3.7,3.1,19.3,113,115,
207,200,Matt Bullard,24,HOU,PF,80,7,1278,8.1,17.7,.459,2.5,6.6,.386,5.6,11.1,.502,.530,1.5,2.0,.760,2.9,5.9,8.8,3.0,1.0,0.8,2.2,5.1,20.2,110,110,
208,201,Stacey King,25,CHI,PF,79,12,1268,8.6,17.0,.506,0.1,0.2,.400,8.5,16.8,.507,.508,4.8,6.3,.753,3.5,4.7,8.2,3.1,0.8,1.0,3.0,5.2,22.1,112,108,
209,202,Manute Bol,29,PHI,C,71,2,1267,2.0,5.2,.383,0.0,0.4,.000,2.0,4.8,.412,.383,0.5,1.1,.462,2.2,6.8,9.0,0.9,0.4,8.3,1.7,5.6,4.4,82,106,
210,203,J.R. Reid,23,CHH,C,51,7,1257,8.0,16.3,.490,0.0,0.1,.000,8.0,16.2,.493,.490,5.0,7.1,.705,3.6,8.3,11.9,3.0,1.8,0.9,3.2,6.0,21.0,106,109,
211,204,Avery Johnson,26,2TM,PG,69,15,1235,6.4,13.4,.479,0.2,0.6,.267,6.3,12.8,.489,.485,2.7,4.1,.653,0.5,2.7,3.3,10.8,2.5,0.4,4.5,3.6,15.7,100,109,
212,204,Avery Johnson,26,SAS,PG,20,14,463,5.9,11.6,.509,0.1,0.5,.200,5.8,11.1,.524,.514,2.6,3.4,.750,0.5,3.2,3.8,10.8,2.3,0.3,4.8,4.6,14.5,101,107,
213,204,Avery Johnson,26,HOU,PG,49,1,772,6.7,14.5,.464,0.2,0.7,.300,6.5,13.9,.472,.471,2.7,4.5,.609,0.5,2.4,2.9,10.9,2.6,0.4,4.2,3.0,16.4,100,110,
214,205,Alec Kessler,25,MIA,PF,77,4,1197,6.5,15.7,.413,0.0,0.0,,6.5,15.7,.413,.413,3.9,4.7,.817,4.7,8.2,12.9,1.4,0.7,1.3,2.4,7.6,16.8,102,111,
215,206,Todd Lichti,25,DEN,SG,68,10,1176,7.2,15.6,.460,0.0,0.4,.111,7.1,15.2,.469,.461,4.1,4.9,.839,1.5,3.4,4.9,3.1,1.8,0.5,3.0,5.4,18.5,104,111,
216,207,Randy Breuer,31,MIN,C,67,25,1176,6.9,14.8,.468,0.0,0.0,.000,6.9,14.7,.469,.468,1.8,3.3,.532,4.2,7.9,12.1,3.8,1.2,4.3,1.8,5.0,15.6,106,109,
217,208,Rafael Addison,27,NJN,SF,76,8,1175,7.8,18.0,.433,0.6,2.0,.286,7.2,16.0,.452,.449,2.3,3.2,.737,2.7,4.2,6.9,2.8,1.2,1.2,1.9,4.5,18.5,106,112,
218,209,David Benoit,23,UTA,SF,77,2,1161,7.6,16.2,.467,0.1,0.6,.214,7.4,15.6,.476,.471,3.5,4.3,.810,4.5,8.3,12.8,1.5,0.8,1.9,3.1,5.4,18.8,104,106,
219,210,Joe Wolf,27,DEN,C,67,0,1160,4.2,11.6,.361,0.0,0.5,.091,4.2,11.2,.372,.363,2.2,2.8,.803,4.1,6.0,10.1,2.6,1.3,0.6,2.5,5.2,10.7,92,110,
220,211,Jerry Reynolds,29,ORL,SG,46,16,1159,8.3,21.9,.380,0.1,1.0,.125,8.2,20.9,.393,.383,6.7,8.0,.836,2.0,4.3,6.3,6.4,2.7,0.7,4.1,2.9,23.4,97,110,
221,212,Sidney Green,31,SAS,PF,80,1,1127,6.5,15.2,.427,0.0,0.0,,6.5,15.2,.427,.427,3.2,3.9,.820,4.1,11.1,15.1,1.6,1.3,0.5,2.7,6.6,16.2,99,103,
222,213,Stanley Roberts,21,ORL,C,55,34,1118,10.3,19.5,.529,0.0,0.0,.000,10.3,19.5,.530,.529,4.4,8.6,.515,4.9,9.8,14.7,1.7,1.0,3.6,3.4,9.7,25.1,105,106,
223,214,Kenny Anderson,21,NJN,PG,64,13,1086,8.4,21.7,.390,0.1,0.6,.231,8.3,21.1,.394,.393,3.3,4.4,.745,1.7,4.0,5.7,9.2,3.0,0.4,4.4,3.1,20.3,96,109,
224,215,Maurice Cheeks,35,ATL,PG,56,0,1086,5.2,11.2,.462,0.1,0.3,.500,5.1,11.0,.461,.468,1.2,1.9,.605,1.3,3.0,4.3,8.4,3.7,0.0,1.6,3.3,11.7,112,108,
225,216,Scott Brooks,26,MIN,PG,82,0,1082,7.8,17.5,.447,1.5,4.2,.356,6.3,13.3,.475,.489,2.4,2.9,.810,1.3,3.4,4.6,9.6,3.1,0.3,2.4,3.8,19.5,112,112,
226,217,Brad Lohaus,27,MIL,PF,70,8,1081,7.5,16.7,.450,2.6,6.7,.396,4.9,10.0,.486,.529,1.3,1.9,.659,3.0,8.6,11.6,3.4,1.9,3.3,2.1,6.7,19.0,113,107,
227,218,James Donaldson,34,2TM,C,58,32,1075,5.3,11.6,.457,0.0,0.0,,5.3,11.6,.457,.457,2.9,4.1,.709,4.7,9.0,13.7,1.6,0.4,2.3,2.3,4.9,13.5,104,110,
228,218,James Donaldson,34,DAL,C,44,32,994,5.5,11.6,.471,0.0,0.0,,5.5,11.6,.471,.471,3.0,4.3,.702,5.0,8.8,13.8,1.6,0.4,2.3,2.1,4.4,14.0,108,110,
229,218,James Donaldson,34,NYK,C,14,0,81,3.2,11.5,.278,0.0,0.0,,3.2,11.5,.278,.278,1.3,1.3,1.000,1.3,10.8,12.1,1.3,0.0,3.2,4.5,10.8,7.7,58,102,
230,219,Donald Hodge,22,DAL,PF,51,27,1058,7.8,15.8,.497,0.0,0.0,,7.8,15.8,.497,.497,4.8,7.2,.667,5.7,7.5,13.2,1.9,1.2,1.1,3.6,6.2,20.5,105,110,
231,220,Tate George,23,NJN,SG,70,2,1037,7.8,18.2,.427,0.0,0.3,.167,7.7,18.0,.432,.429,4.1,5.0,.821,1.7,3.3,5.0,7.7,1.9,0.1,3.9,4.6,19.7,103,112,
232,221,Danny Young,29,2TM,PG,62,5,1023,4.8,12.4,.392,1.1,3.4,.329,3.7,9.0,.416,.437,2.8,3.2,.851,0.8,2.9,3.6,8.3,2.2,0.2,2.3,2.6,13.6,108,108,
233,221,Danny Young,29,POR,PG,18,0,134,5.8,14.5,.400,1.1,3.6,.300,4.7,10.9,.433,.438,3.6,5.1,.714,0.0,3.3,3.3,7.2,2.2,0.0,1.8,2.2,16.3,111,107,
234,221,Danny Young,29,LAC,PG,44,5,889,4.7,12.0,.391,1.1,3.4,.333,3.6,8.7,.413,.437,2.6,3.0,.887,0.9,2.8,3.7,8.5,2.2,0.2,2.3,2.6,13.1,108,108,
